code,company,Classification,affiliate,closing price,rate,fluctuation rate,market price,high price,low price,trading volume,transaction amount,market cap,Number of listed shares
9780,엠에스씨,KOSDAQ,우량기업부,5520,30,0.55,5470,5550,5430,11334,62426190,97152000000,17600000
123040,엠에스오토텍,KOSDAQ,중견기업부,4725,625,15.24,4260,4940,4125,5396943,25390427760,2.06236E+11,43647846
323230,엠에프엠코리아,KOSDAQ,중견기업부,783,1,0.13,782,789,780,6165,4826400,23702709780,30271660
33160,엠케이전자,KOSDAQ,우량기업부,10950,-100,-0.9,11100,11150,10900,89392,983203600,2.38794E+11,21807689
347890,엠투아이,KOSDAQ,벤처기업부,8030,10,0.12,8050,8100,8020,40325,325167330,1.3489E+11,16798204
33310,엠투엔,KOSDAQ,중견기업부,5440,140,2.64,5320,5590,5280,445509,2441298240,2.19462E+11,40342231
259630,엠플러스,KOSDAQ,벤처기업부,14400,750,5.49,13750,14500,13550,96026,1348640200,1.76867E+11,12282402
65150,엠피대산,KOSDAQ,벤처기업부,399,-3,-0.75,396,402,394,27633,11006801,49987679595,125282405
50540,엠피씨플러스,KOSDAQ,투자주의환기종목(소속부없음),822,0,0,0,0,0,0,0,4207455498,5118559
115960,연우,KOSDAQ,우량기업부,13800,-100,-0.72,14000,14000,13750,13327,184671250,1.71092E+11,12398000
60850,영림원소프트랩,KOSDAQ,벤처기업부,7930,-70,-0.88,8000,8090,7920,3367,26864470,64478830000,8131000
14440,영보화학,KOSPI,,3365,-5,-0.15,3370,3410,3355,13405,45112355,67300000000,20000000
7530,영신금속,KOSDAQ,중견기업부,2810,-10,-0.35,2820,2885,2795,25590,72133000,53880210120,19174452
143540,영우디에스피,KOSDAQ,벤처기업부,1545,-20,-1.28,1610,1610,1545,440383,690553275,68906837775,44599895
111770,영원무역,KOSPI,,48500,100,0.21,49050,49100,48400,32916,1602245900,2.14911E+12,44311468
9970,영원무역홀딩스,KOSPI,,54000,300,0.56,53800,54000,53300,7724,413824400,7.36322E+11,13635592
3520,영진약품,KOSPI,,2815,5,0.18,2830,2855,2810,195589,553503335,5.14843E+11,182892731
112290,영창케미칼,KOSDAQ,기술성장기업부,12750,-250,-1.92,13200,13250,12650,159439,2054245600,1.28909E+11,10110545
670,영풍,KOSPI,,742000,126000,20.45,658000,745000,645000,44619,30988966000,1.36679E+12,1842040
36560,영풍정밀,KOSDAQ,우량기업부,12250,800,6.99,11850,13350,11550,2203902,27407965500,1.92938E+11,15750000
6740,영풍제지,KOSPI,,9340,-110,-1.16,9450,9550,8970,336130,3098998860,2.08235E+11,22295000
12280,영화금속,KOSPI,,916,5,0.55,911,925,911,102096,93732965,48909366580,53394505
265560,영화테크,KOSDAQ,벤처기업부,10500,-50,-0.47,10500,10650,10450,25681,270930100,1.12247E+11,10690180
12160,영흥,KOSPI,,718,17,2.43,710,729,702,57706,41430235,72740847096,101310372
36000,예림당,KOSDAQ,중견기업부,1630,-15,-0.91,1645,1665,1625,11909,19500810,37545871510,23034277
250930,예선테크,KOSDAQ,벤처기업부,1360,25,1.87,1330,1425,1325,569289,783576245,44880598400,33000440
53280,예스24,KOSDAQ,우량기업부,5470,-20,-0.36,5490,5550,5430,33224,182363700,1.3675E+11,25000000
15360,예스코홀딩스,KOSPI,,31800,-100,-0.31,32450,32450,31750,2635,83850450,1.908E+11,6000000
122640,예스티,KOSDAQ,벤처기업부,8400,-100,-1.18,8480,8550,8400,6085,51461080,1.51636E+11,18051850
900300,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),263,4,1.54,259,275,256,2857075,758574365,43803302240,166552480
45060,오공,KOSDAQ,우량기업부,3300,-30,-0.9,3330,3330,3295,19386,64183265,55908514200,16941974
80520,오디텍,KOSDAQ,벤처기업부,5350,-20,-0.37,5400,5460,5280,321981,1737219570,62844358150,11746609
7310,오뚜기,KOSPI,,445000,2500,0.56,446000,448000,443000,1793,798786000,1.78348E+12,4007830
39830,오로라,KOSDAQ,우량기업부,8030,130,1.65,7910,8160,7850,32362,258921330,86426006700,10762890
322310,오로스테크놀로지,KOSDAQ,벤처기업부,11350,50,0.44,12350,12650,11300,214164,2548587000,1.0631E+11,9366542
46120,오르비텍,KOSDAQ,중견기업부,4920,10,0.2,5020,5060,4885,476666,2377018865,1.33179E+11,27068824
14940,오리엔탈정공,KOSDAQ,우량기업부,2760,0,0,2760,2785,2750,42665,117860950,1.25783E+11,45573661
2630,오리엔트바이오,KOSPI,,628,6,0.96,623,631,620,200109,125228259,74470127140,118583005
65500,오리엔트정공,KOSDAQ,중견기업부,1555,30,1.97,1540,1575,1530,86451,135138990,49360228160,31742912
271560,오리온,KOSPI,,98000,100,0.1,98500,99100,97400,64161,6292128800,3.87454E+12,39536132
1800,오리온홀딩스,KOSPI,,14400,50,0.35,14450,14550,14350,58721,848903200,9.02094E+11,62645422
10470,오리콤,KOSDAQ,우량기업부,7550,250,3.42,7440,7700,7300,179017,1356664660,90411627500,11975050
352910,오비고,KOSDAQ,기술성장기업부,8430,120,1.44,8400,8650,8250,80558,686104330,1.01611E+11,12053493
53980,오상자이엘,KOSDAQ,우량기업부,4375,5,0.11,4370,4485,4355,32226,141624210,77646983750,17747882
52420,오성첨단소재,KOSDAQ,중견기업부,1980,-90,-4.35,2070,2070,1950,990924,1971205260,1.42892E+11,72167744
241790,오션브릿지,KOSDAQ,우량기업부,15050,900,6.36,14500,15150,14100,188192,2788627450,1.5054E+11,10002634
329020,오션스톤,KONEX,일반기업부,1800,0,0,0,0,0,0,0,1503273600,835152
39200,오스코텍,KOSDAQ,벤처기업부,16250,-650,-3.85,17050,17050,16200,125406,2078211800,4.90856E+11,30206525
226400,오스테오닉,KOSDAQ,기술성장기업부,2550,-45,-1.73,2595,2610,2525,6442,16515530,43705352700,17139354
31510,오스템,KOSDAQ,중견기업부,1510,5,0.33,1500,1535,1500,32097,48541530,42280000000,28000000
48260,오스템임플란트,KOSDAQ,투자주의환기종목(소속부없음),104500,-1900,-1.79,107000,107700,104500,65169,6862883500,1.49286E+12,14285717
368970,오에스피,KOSDAQ,벤처기업부,6590,-10,-0.15,6640,6700,6570,98707,653353260,61591194400,9346160
138080,오이솔루션,KOSDAQ,우량기업부,16600,100,0.61,16650,16800,16450,19708,326670400,1.7636E+11,10624095
80580,오킨스전자,KOSDAQ,벤처기업부,17000,-150,-0.87,17300,17300,16800,18581,315509350,3.00548E+11,17679298
67170,오텍,KOSDAQ,우량기업부,5650,50,0.89,5620,5700,5610,64920,367335200,86962568250,15391605
353590,오토앤,KOSDAQ,중견기업부,11750,-50,-0.42,11800,11950,11750,44836,530990450,1.51288E+11,12875570
173130,오파스넷,KOSDAQ,중견기업부,7770,500,6.88,7310,7950,7300,1467797,11352283670,92155541100,11860430
49480,오픈베이스,KOSDAQ,중견기업부,2610,35,1.36,2580,2630,2580,147821,385412010,82012419630,31422383
394280,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,8960,-140,-1.54,9140,9170,8950,207187,1874089520,1.87224E+11,20895524
309930,오하임아이엔티,KOSDAQ,벤처기업부,2535,5,0.2,2545,2565,2520,33111,84479590,53803210110,21224146
244460,올리패스,KOSDAQ,기술성장기업부,5720,-90,-1.55,5810,5810,5670,39408,225047080,1.6325E+11,28540206
226950,올릭스,KOSDAQ,기술성장기업부,21700,0,0,22000,22450,21250,70827,1547138650,2.97359E+11,13703160
57540,옴니시스템,KOSDAQ,중견기업부,1625,-15,-0.91,1640,1655,1615,227273,371397820,75480201875,46449355
131030,옵투스제약,KOSDAQ,우량기업부,6140,0,0,6120,6160,6110,7384,45337860,99180414680,16153162
82210,옵트론텍,KOSDAQ,중견기업부,4090,25,0.62,4085,4140,4060,89064,365683475,1.00139E+11,24483945
109080,옵티시스,KOSDAQ,벤처기업부,11200,-50,-0.44,11350,11350,11050,26078,291161500,63123200000,5636000
153710,옵티팜,KOSDAQ,기술성장기업부,8020,-20,-0.25,8080,8100,7960,7306,58760060,1.17653E+11,14669958
321820,와이더플래닛,KOSDAQ,기술성장기업부,5870,-90,-1.51,5880,5950,5800,7480,43781360,40551615340,6908282
122990,와이솔,KOSDAQ,우량기업부,6680,-60,-0.89,6740,6740,6650,33897,226799830,1.88289E+11,28186941
232140,와이아이케이,KOSDAQ,우량기업부,3375,-5,-0.15,3420,3430,3360,66996,227402175,2.76903E+11,82045350
65530,와이어블,KOSDAQ,중견기업부,2325,-25,-1.06,2350,2375,2325,70650,165606230,1.229E+11,52860000
67900,와이엔텍,KOSDAQ,우량기업부,8490,80,0.95,8340,8570,8340,42363,359130520,1.54515E+11,18199659
155650,와이엠씨,KOSDAQ,우량기업부,6190,-20,-0.32,6250,6320,6180,17745,111060980,1.23641E+11,19974358
273640,와이엠텍,KOSDAQ,벤처기업부,17650,-350,-1.94,18200,18300,17600,34720,625098700,1.9355E+11,10966000
251370,와이엠티,KOSDAQ,우량기업부,14750,0,0,14550,14900,14550,7418,109352650,2.40638E+11,16314464
66430,와이오엠,KOSDAQ,중견기업부,1705,-5,-0.29,1735,1755,1695,70413,121350045,27979674030,16410366
193250,와이제이엠게임즈,KOSDAQ,중견기업부,1385,0,0,1385,1415,1370,252003,351131575,79537469760,57427776
273060,와이즈버즈,KOSDAQ,중견기업부,1305,-10,-0.76,1315,1350,1295,340738,449679745,65849754510,50459582
19210,와이지-원,KOSDAQ,중견기업부,6620,0,0,6730,6730,6560,58365,386323280,2.02399E+11,30573819
122870,와이지엔터테인먼트,KOSDAQ,벤처기업부,42150,-350,-0.82,42500,43150,42050,134917,5747998000,7.86043E+11,18648709
11690,와이투솔루션,KOSPI,,617,-5,-0.8,630,630,612,196945,121185233,98248388029,159235637
332570,와이팜,KOSDAQ,중견기업부,3310,50,1.53,3300,3405,3280,49768,166155915,1.236E+11,37341356
79000,와토스코리아,KOSDAQ,중견기업부,5650,-10,-0.18,5600,5720,5600,4728,26693830,40680000000,7200000
70960,용평리조트,KOSPI,,3280,-15,-0.46,3305,3330,3265,26452,87262390,1.57877E+11,48133333
316140,우리금융지주,KOSPI,,11750,50,0.43,11750,11850,11700,936853,11024211350,8.55471E+12,728060549
32820,우리기술,KOSDAQ,벤처기업부,1455,30,2.11,1440,1500,1415,3796526,5549037415,2.1916E+11,150625104
41190,우리기술투자,KOSDAQ,우량기업부,4710,-110,-2.28,4700,4755,4650,839500,3953671420,3.9564E+11,84000000
115440,우리넷,KOSDAQ,벤처기업부,8810,300,3.53,8510,8830,8450,127275,1108177620,86259432420,9791082
46970,우리로,KOSDAQ,벤처기업부,1140,10,0.88,1130,1155,1120,122436,140247595,36536582760,32049634
82850,우리바이오,KOSDAQ,중견기업부,3535,-20,-0.56,3590,3590,3515,264438,935807430,1.69509E+11,47951578
215360,우리산업,KOSDAQ,우량기업부,14600,100,0.69,14650,14750,14550,31573,462397400,1.3333E+11,9132163
72470,우리산업홀딩스,KOSDAQ,중견기업부,4640,-25,-0.54,4680,4730,4635,53682,251574785,87637262240,18887341
73560,우리손에프앤지,KOSDAQ,우량기업부,1775,5,0.28,1770,1795,1760,185888,330989740,1.22897E+11,69237643
37400,우리엔터프라이즈,KOSDAQ,중견기업부,2360,-5,-0.21,2365,2380,2350,28973,68474880,61887096560,26223346
153490,우리이앤엘,KOSDAQ,우량기업부,1215,0,0,1225,1225,1210,34313,41735910,62548200000,51480000
10050,우리종금,KOSPI,,759,1,0.13,760,764,758,519534,395193405,6.6352E+11,874203406
101170,우림피티에스,KOSDAQ,벤처기업부,7610,10,0.13,7600,7740,7520,292140,2232903610,1.02735E+11,13500000
6980,우성,KOSPI,,25500,1600,6.69,23800,26650,23700,55164,1416323350,78795000000,3090000
66590,우수AMS,KOSDAQ,중견기업부,2715,5,0.18,2715,2755,2700,83550,228351460,99435585375,36624525
17370,우신시스템,KOSPI,,3050,90,3.04,2960,3090,2960,208348,635203875,55857864700,18314054
103840,우양,KOSDAQ,중견기업부,2830,25,0.89,2810,2880,2790,77585,218941895,40350140000,14258000
46940,우원개발,KOSDAQ,우량기업부,3630,-45,-1.22,3675,3725,3625,219342,805251890,65609890500,18074350
215380,우정바이오,KOSDAQ,벤처기업부,3285,20,0.61,3330,3330,3245,4290,14071730,42565423635,12957511
65680,우주일렉트로,KOSDAQ,우량기업부,16600,0,0,16550,16950,16400,15144,251814250,1.64908E+11,9934220
105840,우진,KOSPI,,9330,100,1.08,9410,9630,9280,1118066,10559947430,1.89619E+11,20323614
18620,우진비앤지,KOSDAQ,중견기업부,1775,0,0,1790,1790,1765,49149,87315925,51278495075,28889293
10400,우진아이엔에스,KOSPI,,5510,0,0,5510,5550,5460,849,4681100,41997220000,7622000
49800,우진플라임,KOSPI,,3875,-20,-0.51,3905,3925,3845,28312,109577725,77500000000,20000000
16880,웅진,KOSPI,,1190,5,0.42,1180,1195,1145,213599,252071820,95113225200,79927080
95720,웅진씽크빅,KOSPI,,2510,55,2.24,2450,2525,2450,270075,676633610,2.8992E+11,115505985
5820,원림,KOSPI,,20250,150,0.75,20250,20250,20150,519,10470700,46533892500,2297970
307280,원바이오젠,KOSDAQ,벤처기업부,1565,5,0.32,1560,1580,1540,35735,55783830,57051148520,36454408
53080,원방테크,KOSDAQ,우량기업부,9240,20,0.22,9240,9320,9220,16607,153795460,1.20118E+11,12999807
32940,원익,KOSDAQ,벤처기업부,3190,-5,-0.16,3250,3250,3190,5482,17550015,58036403700,18193230
240810,원익IPS,KOSDAQ,우량기업부,28950,-100,-0.34,29200,29500,28700,234109,6841420150,1.42098E+12,49083901
74600,원익QnC,KOSDAQ,우량기업부,25150,-200,-0.79,25450,25900,25150,176780,4509488650,6.61143E+11,26288000
104830,원익머트리얼즈,KOSDAQ,우량기업부,29800,100,0.34,29900,30600,29700,93463,2826815150,3.75718E+11,12608000
14190,원익큐브,KOSDAQ,우량기업부,2065,-15,-0.72,2080,2105,2060,114432,237711740,73100805890,35399906
131390,원익피앤이,KOSDAQ,우량기업부,20750,0,0,0,0,0,0,0,3.07492E+11,14818910
30530,원익홀딩스,KOSDAQ,우량기업부,3265,-35,-1.06,3305,3340,3265,204091,673561995,2.52182E+11,77237981
12620,원일특강,KOSDAQ,우량기업부,9900,0,0,9930,9930,9830,6641,65547960,43560000000,4400000
382840,원준,KOSDAQ,벤처기업부,21050,-250,-1.17,21350,21600,21050,127849,2730527250,3.17025E+11,15060573
336570,원텍,KOSDAQ,기술성장기업부,2870,-20,-0.69,2860,2930,2850,314654,911316095,2.49796E+11,87036951
376980,원티드랩,KOSDAQ,기술성장기업부,13450,-50,-0.37,13500,13650,13400,43249,583009050,1.26943E+11,9438136
122830,원포유,KONEX,일반기업부,1795,0,0,1795,1830,1760,16128,28814475,58789813075,32751985
8370,원풍,KOSDAQ,우량기업부,4770,0,0,4840,4840,4750,3803,18237025,57240000000,12000000
8290,원풍물산,KOSDAQ,관리종목(소속부없음),601,11,1.86,590,605,590,21104,12651002,24456901079,40693679
101160,월덱스,KOSDAQ,우량기업부,19550,-250,-1.26,20000,20050,19500,57148,1127039650,3.2279E+11,16510993
336060,웨이버스,KOSDAQ,벤처기업부,1235,-5,-0.4,1225,1260,1225,162759,201241560,57656222000,46685200
95270,웨이브일렉트로,KOSDAQ,벤처기업부,4500,80,1.81,4500,4590,4350,16176,72049955,67370652000,14971256
10600,웰바이오텍,KOSPI,,1360,5,0.37,1355,1370,1350,144187,196181210,90347661440,66432104
65950,웰크론,KOSDAQ,우량기업부,2990,25,0.84,2965,3005,2950,57776,171530690,84411592980,28231302
76080,웰크론한텍,KOSDAQ,중견기업부,4265,50,1.19,4225,4365,4220,1043796,4493141925,88783421690,20816746
196700,웹스,KOSDAQ,벤처기업부,2680,10,0.37,2730,2760,2680,60927,165581435,38495905920,14364144
69080,웹젠,KOSDAQ,우량기업부,15450,-100,-0.64,15600,15850,15450,48386,758472100,5.45553E+11,35310884
53580,웹케시,KOSDAQ,우량기업부,14900,0,0,15050,15100,14900,14480,217059200,2.05415E+11,13786248
71460,위니아,KOSDAQ,우량기업부,1625,-5,-0.31,1640,1640,1610,23915,38720535,58446854375,35967295
377460,위니아에이드,KOSDAQ,중견기업부,6560,10,0.15,6610,6640,6540,30087,198277060,1.00981E+11,15393405
44340,위닉스,KOSDAQ,우량기업부,10150,50,0.5,10050,10150,9990,12424,124857960,1.81415E+11,17873425
330350,위더스제약,KOSDAQ,우량기업부,6820,-30,-0.44,6850,6880,6750,20852,142203820,89974745960,13192778
348350,위드텍,KOSDAQ,우량기업부,12700,-200,-1.55,13000,13000,12650,23038,294229250,1.29332E+11,10183600
112040,위메이드,KOSDAQ,우량기업부,54900,-400,-0.72,53700,55800,53200,784132,42874446400,1.85545E+12,33796962
101730,위메이드맥스,KOSDAQ,중견기업부,18400,-350,-1.87,18300,18850,17950,456348,8412745000,6.12633E+11,33295292
123420,위메이드플레이,KOSDAQ,우량기업부,20000,50,0.25,19700,20300,19400,84085,1676061550,2.29397E+11,11469842
65370,위세아이텍,KOSDAQ,벤처기업부,12600,50,0.4,12500,12850,12500,21103,267867750,82856012400,6575874
140660,위월드,KONEX,일반기업부,1895,0,0,0,0,0,0,0,4713342540,2487252
38620,위즈코프,KOSDAQ,중견기업부,861,-14,-1.6,900,925,860,931892,827414388,57296506365,66546465
299900,위지윅스튜디오,KOSDAQ,중견기업부,16900,-400,-2.31,17300,17600,16800,190954,3289719800,7.22682E+11,42762221
36090,위지트,KOSDAQ,중견기업부,754,0,0,739,764,738,657231,496609220,73844371328,97936832
136540,윈스,KOSDAQ,우량기업부,12350,100,0.82,12350,12400,12200,7804,96034100,1.71222E+11,13864162
320000,윈텍,KOSDAQ,중견기업부,2525,530,26.57,1985,2550,1965,10256344,23912549810,46710348700,18499148
97800,윈팩,KOSDAQ,중견기업부,1315,5,0.38,1315,1315,1305,27648,36302150,78353612240,59584496
192390,윈하이텍,KOSDAQ,중견기업부,3770,-70,-1.82,3840,3860,3770,28982,110896030,40176497920,10656896
313760,윌링스,KOSDAQ,중견기업부,7710,110,1.45,7640,7750,7520,9562,73145150,43851912570,5687667
8600,윌비스,KOSPI,,744,5,0.68,744,752,740,65820,49058782,50023613016,67236039
335870,윙스풋,KOSDAQ,중견기업부,3925,-60,-1.51,4055,4075,3920,56838,225043200,59636442150,15193998
900340,윙입푸드,KOSDAQ,외국기업(소속부없음),1010,13,1.3,1010,1045,1000,651360,664194155,48453162280,47973428
33270,유나이티드제약,KOSPI,,24700,100,0.41,24750,25050,24650,23480,581598800,4.01247E+11,16244822
64510,유네코,KOSDAQ,관리종목(소속부없음),2750,0,0,0,0,0,0,0,27821777500,10117010
14830,유니드,KOSPI,,77000,0,0,0,0,0,0,0,6.84518E+11,8889843
36200,유니셈,KOSDAQ,우량기업부,6470,-60,-0.92,6550,6580,6450,111611,725221700,1.98398E+11,30664223
18000,유니슨,KOSDAQ,중견기업부,1965,30,1.55,1950,2035,1950,587030,1170627780,2.40217E+11,122248023
910,유니온,KOSPI,,5500,-30,-0.54,5530,5710,5470,272737,1527627870,85863904500,15611619
47400,유니온머티리얼,KOSPI,,3170,-70,-2.16,3260,3295,3150,2633171,8501509165,1.3314E+11,42000000
203450,유니온커뮤니티,KOSDAQ,벤처기업부,2850,-5,-0.18,2855,2865,2830,5406,15398260,41835169950,14679007
11330,유니켐,KOSPI,,1180,5,0.43,1185,1185,1175,19130,22567755,86047229580,72921381
77500,유니퀘스트,KOSPI,,8460,-60,-0.7,8520,8580,8460,52991,451015640,2.31432E+11,27355975
11320,유니크,KOSDAQ,중견기업부,5560,-70,-1.24,5660,5700,5540,323720,1823251510,1.07423E+11,19320695
86390,유니테스트,KOSDAQ,우량기업부,13950,150,1.09,14100,14200,13700,93658,1311078450,2.94821E+11,21134126
241690,유니테크노,KOSDAQ,우량기업부,4185,35,0.84,4190,4220,4150,56294,235696900,1.04673E+11,25011565
142210,유니트론텍,KOSDAQ,벤처기업부,3990,-45,-1.12,3985,4110,3965,654800,2647873285,75030202380,18804562
121060,유니포인트,KONEX,일반기업부,1545,150,10.75,1545,1545,1545,2,3090,9241680150,5981670
48430,유라테크,KOSDAQ,우량기업부,6970,640,10.11,6330,7490,6300,3162901,22521330270,80294400000,11520000
206650,유바이오로직스,KOSDAQ,기술성장기업부,11000,-100,-0.9,11100,11250,10950,113509,1259135550,4.00893E+11,36444807
89850,유비벨록스,KOSDAQ,우량기업부,13950,0,0,13950,14150,13850,16021,224299350,99263973150,7115697
84440,유비온,KONEX,일반기업부,2325,-15,-0.64,2230,2340,2230,18975,44104725,39094410000,16814800
32620,유비케어,KOSDAQ,우량기업부,4915,5,0.1,4915,4980,4915,26658,131903505,2.56549E+11,52197139
264450,유비쿼스,KOSDAQ,우량기업부,14700,50,0.34,14800,14850,14550,22968,337236750,1.50612E+11,10245706
78070,유비쿼스홀딩스,KOSDAQ,중견기업부,14000,0,0,13900,14000,13800,5062,70399850,2.61753E+11,18696628
